Time,Throttle,RPM,Thrust,Fuel
129.9,41.94,5313,4.75,484.27
129.98,41.94,5305,4.74,484.15
130.07,41.94,5318,4.76,481.98
130.16,41.94,5339,4.79,482.59
130.25,41.94,5370,4.82,485.44
130.34,41.94,5348,4.83,485.73
130.42,41.94,5329,4.8,485.42
130.51,41.94,5322,4.78,483.91
130.6,41.94,5309,4.76,483.38
130.69,41.94,5309,4.74,482.87
130.78,41.94,5334,4.75,483.64
130.86,41.94,5309,4.76,484.82
130.95,41.94,5271,4.75,484.49
131.04,41.94,5314,4.74,485.21
131.13,41.94,5292,4.75,483.23
131.22,41.94,5271,4.7,484.55
131.3,41.94,5280,4.69,483.69
131.39,41.94,5271,4.69,483.15
131.48,41.94,5305,4.72,483.32
131.57,41.94,5327,4.75,484.23
131.65,41.94,5284,4.76,484.88
131.74,41.94,5297,4.74,484.48
131.83,41.94,5347,4.77,483.6
131.92,41.94,5330,4.8,482.52
132,41.94,5331,4.8,483.77
132.09,41.94,5318,4.79,484.3
132.18,41.94,5318,4.8,484.69
132.27,41.94,5309,4.8,483.69
132.36,41.94,5302,4.79,484.32
132.44,41.94,5285,4.77,484.47
132.53,41.94,5280,4.74,484.26
132.62,41.94,5292,4.74,483.72
132.71,41.94,5295,4.74,483.32
132.8,41.94,5275,4.73,484.33
132.88,41.94,5292,4.72,484.07
132.97,41.94,5292,4.75,482.98
133.06,41.94,5309,4.77,483.4
133.15,41.94,5305,4.78,483.82
133.24,41.94,5310,4.8,484.6
133.32,41.94,5305,4.75,483.97
133.41,41.94,5330,4.77,483.48
133.5,41.94,5370,4.83,484.39
133.59,41.94,5352,4.84,483.15
133.67,41.94,5344,4.83,482.84
133.76,41.94,5335,4.83,483.02
133.85,41.94,5318,4.83,484.36
133.94,41.94,5297,4.8,483.35
134.03,41.94,5322,4.77,483.53
134.11,41.94,5297,4.77,484.93
134.2,41.94,5297,4.77,484.34
134.29,41.94,5305,4.79,484.34
134.38,41.94,5322,4.81,484.61
134.47,41.94,5323,4.8,484.8
134.55,41.94,5305,4.79,484.81
134.64,41.94,5351,4.8,484.76
134.73,41.94,5326,4.82,483.44
134.82,41.94,5330,4.82,483.28
134.91,41.94,5364,4.82,486
134.99,41.94,5322,4.84,485.53
135.08,41.94,5313,4.82,485.29
135.17,41.94,5317,4.81,485.4
135.26,41.94,5288,4.81,483.49
135.35,41.94,5284,4.78,483.58
135.43,41.94,5326,4.78,483.74
135.52,41.94,5322,4.79,484.33
135.61,41.94,5309,4.8,485.19
135.7,41.94,5318,4.77,484.74
135.79,41.94,5318,4.76,484.8
135.87,41.94,5305,4.77,484.99
135.96,41.94,5301,4.76,483.93
136.05,41.94,5322,4.76,480.81
136.14,41.94,5306,4.78,481.22
136.22,41.94,5315,4.76,482.57
136.31,41.94,5352,4.78,482.79
136.4,41.94,5310,4.8,483.03
136.49,41.94,5326,4.8,483.94
136.58,41.94,5313,4.79,482.81
136.66,41.94,5292,4.74,482.26
136.75,41.94,5312,4.72,483.12
136.84,41.94,5277,4.73,482.27
136.93,41.94,5310,4.73,482.51
137.02,41.94,5330,4.76,481.96
137.1,41.94,5392,4.82,483.68
137.19,41.94,5400,4.9,482.5
137.28,41.94,5335,4.89,483.76
137.37,41.94,5309,4.84,484.68
137.46,41.94,5313,4.82,483.42
137.54,41.94,5323,4.79,482.01
137.63,41.94,5309,4.79,483.76
137.72,41.94,5318,4.8,484.24
137.81,41.94,5335,4.76,482.1
137.89,41.94,5301,4.77,482.46
137.98,41.94,5326,4.78,483.47
138.07,41.94,5304,4.8,482.41
138.16,48.39,5301,4.76,480.94
138.24,48.39,5383,4.76,481.1
138.33,48.39,5414,4.83,480.82
138.42,48.39,5458,4.93,481.76
138.51,48.39,5476,5.02,483.76
138.6,48.39,5489,5.07,482.91
138.68,48.39,5489,5.07,482.14
138.77,48.39,5467,5.04,482.58
138.86,48.39,5518,5.02,483.06
138.95,48.39,5485,5.03,482.74
139.04,48.39,5508,5.02,481.77
139.12,48.39,5526,5.05,481.76
139.21,48.39,5471,5.09,483.52
139.3,48.39,5466,5.04,482.89
139.39,48.39,5431,5.01,482.61
139.48,48.39,5476,5.03,482.58
139.56,48.39,5494,5.1,482.85
139.65,48.39,5500,5.11,482.65
139.74,48.39,5508,5.1,483.24
139.83,48.39,5445,5.07,482.68
139.92,48.39,5499,5.05,481.47
140,48.39,5522,5.12,480.82
140.09,48.39,5527,5.15,482.53
140.18,48.39,5527,5.14,482.74
140.27,48.39,5489,5.07,482.34
140.36,48.39,5500,4.97,481.63
140.44,48.39,5471,4.94,481.93
140.53,48.39,5453,4.93,481.88
140.62,48.39,5405,4.9,482.68
140.71,48.39,5450,4.86,481.96
140.79,48.39,5410,4.87,482.93
140.88,48.39,5387,4.87,481.83
140.97,48.39,5440,4.91,481.02
141.06,48.39,5480,4.98,481.85
141.15,48.39,5476,4.99,481.1
141.23,48.39,5465,4.97,479.88
141.32,48.39,5476,4.95,481.21
141.41,48.39,5494,4.95,482.78
141.5,48.39,5513,4.97,481.62
141.59,48.39,5504,4.98,480.87
141.67,48.39,5513,5,481.41
141.76,48.39,5500,5.05,482.43
141.85,48.39,5470,5.02,480.91
141.94,48.39,5467,4.99,479.69
142.03,48.39,5431,4.99,481.41
142.11,48.39,5476,4.98,483.22
142.2,48.39,5508,5.01,482.01
142.29,48.39,5513,5.07,481.81
142.38,48.39,5491,5.07,482.61
142.46,48.39,5476,5.05,483.12
142.55,48.39,5435,5,481.76
142.64,48.39,5435,4.93,481.92
142.73,48.39,5458,4.89,483.07
142.81,48.39,5463,4.89,483.06
142.9,48.39,5424,4.92,480.4
142.99,48.39,5431,4.93,480.5
143.08,48.39,5400,4.93,482.1
143.17,48.39,5422,4.92,483.14
143.25,48.39,5428,4.94,482.36
143.34,48.39,5462,4.98,482.98
143.43,48.39,5422,5.01,483.08
143.52,48.39,5414,4.95,481.13
143.61,48.39,5462,4.91,480.65
143.69,48.39,5471,4.95,481.18
143.78,48.39,5475,4.98,481.86
143.87,48.39,5418,5,482.28
143.96,48.39,5449,4.97,482.99
144.05,48.39,5406,4.93,481.93
144.13,48.39,5443,4.94,482
144.22,48.39,5453,4.97,481.86
144.31,48.39,5467,4.96,481.68
144.4,48.39,5494,4.97,483.46
144.49,48.39,5462,5.03,482.19
144.57,48.39,5509,5.03,481.2
144.66,48.39,5488,5.02,482.81
144.75,48.39,5494,5,482.3
144.84,48.39,5471,5,480.23
144.92,48.39,5511,5,481.86
145.01,48.39,5509,5,482.97
145.1,48.39,5521,4.99,483.54
145.19,48.39,5513,5.01,483.28
145.28,48.39,5467,5.01,481.21
145.36,48.39,5440,4.95,482.14
145.45,48.39,5458,4.93,481.83
145.54,48.39,5480,4.95,481.41
145.63,48.39,5427,4.94,481.86
145.72,48.39,5462,4.95,481.1
145.8,48.39,5504,5.01,481.29
145.89,48.39,5465,5.03,481.61
145.98,48.39,5409,4.98,483.07
146.07,48.39,5471,4.9,483.61
146.16,48.39,5457,4.89,483.03
146.24,48.39,5494,4.89,482.51
146.33,48.39,5462,4.98,483.7
146.42,48.39,5462,5.01,483.87
146.51,48.39,5476,5,481.07
146.6,48.39,5471,5.01,480.12
146.68,48.39,5462,5.01,480.74
146.77,48.39,5517,5.02,481.63
146.86,48.39,5500,5.05,481.7
146.95,48.39,5499,5.05,481.38
147.03,48.39,5527,5.07,482.76
147.12,48.39,5485,5.1,481.58
147.21,48.39,5467,5.06,477.99
147.3,48.39,5471,4.99,478.47
147.39,48.39,5475,5,479.03
147.47,48.39,5480,5.03,480.68
147.56,48.39,5467,5.05,481.41
147.65,48.39,5467,5.06,480.62
147.74,48.39,5494,5.05,480.36
147.83,48.39,5518,5.04,480.74
147.91,48.39,5522,5.06,481.51
148,48.39,5500,5.05,483.12
148.09,48.39,5527,5.05,480.79
148.18,48.39,5527,5.09,480.56
148.27,48.39,5536,5.07,479.99
148.35,48.39,5483,5.05,479.75
148.44,48.39,5458,5,480.98
148.53,48.39,5471,4.99,481.44
148.62,48.39,5504,5.01,481.85
148.7,48.39,5489,5.01,481.73
148.79,48.39,5471,4.96,482.26
148.88,48.39,5494,4.98,482.08
148.97,48.39,5466,5.03,480.51
149.06,48.39,5468,5.06,480.87
149.14,48.39,5462,5.06,480.7
149.23,48.39,5471,5.05,479.13
149.32,48.39,5500,5.04,481.12
149.41,48.39,5513,5.07,482.53
149.49,48.39,5470,5.09,481.73
149.58,48.39,5489,5.09,480.92
149.67,48.39,5436,5.09,480.94
149.76,48.39,5485,5.07,480.04
149.85,48.39,5513,5.09,480
149.93,48.39,5500,5.12,479.46
150.02,48.39,5490,5.12,479.96
150.11,48.39,5475,5.07,480.05
150.2,48.39,5489,5.05,479.89
150.29,48.39,5472,5.08,478.64
150.37,48.39,5487,5.11,480.3
150.46,48.39,5471,5.14,482.17
150.55,48.39,5505,5.11,482.39
150.64,48.39,5457,5.11,480.62
150.73,48.39,5489,5.1,480.57
150.81,48.39,5531,5.14,481.54
150.9,48.39,5476,5.17,481.03
150.99,48.39,5471,5.11,480.05
151.08,48.39,5449,5.12,480.84
151.17,48.39,5422,5.04,480.72
151.25,48.39,5430,4.96,478.98
151.34,48.39,5431,4.98,479.97
151.43,48.39,5453,5,480.65
151.52,48.39,5458,5.05,481.44
151.6,48.39,5448,5.07,480.03
151.69,48.39,5458,5.1,479.84
151.78,48.39,5453,5.08,479.02
151.87,48.39,5454,5.06,478.97
151.96,48.39,5440,5.04,479.52
